"888","826","888","888","10","62.52","1983-01-16 20:15:10","true"
"889","1293","889","889","6","193.08","1997-10-07 15:18:53","false"
"890","897","890","890","6","229.94","2010-05-11 09:09:23","true"
"891","720","891","891","10","230.76","2011-06-12 20:38:45","true"
"892","1489","892","892","9","199.40","2022-07-11 09:03:46","true"
"893","1055","893","893","7","183.02","2016-01-19 05:20:17","false"
"894","474","894","894","6","378.63","2017-11-14 22:46:27","true"
"895","522","895","895","6","142.39","1977-12-06 14:57:00","false"
"896","1719","896","896","3","96.05","2000-04-15 09:27:32","true"
"897","101","897","897","3","491.22","2005-05-14 07:29:12","false"
"898","1729","898","898","4","490.92","1971-07-28 08:12:05","true"
"899","1698","899","899","5","294.50","2020-07-31 19:44:12","true"
"900","1760","900","900","9","423.48","1991-11-06 07:27:32","false"
"901","24","901","901","7","323.38","2017-07-24 08:21:50","false"
"902","874","902","902","6","237.34","1971-01-28 12:57:13","false"
"903","834","903","903","8","41.01","1992-02-29 22:55:51","false"
"904","819","904","904","3","500.91","1971-05-16 10:59:29","false"
"905","308","905","905","8","140.26","1977-03-01 14:08:57","true"
"906","545","906","906","6","402.76","1982-03-17 15:30:00","false"
"907","367","907","907","5","222.32","1981-02-09 12:59:04","true"
"908","822","908","908","1","80.32","2019-02-26 11:16:22","false"
"909","1811","909","909","9","458.80","1972-12-28 02:35:13","true"
"910","370","910","910","5","484.85","1987-07-19 18:09:51","false"
"911","445","911","911","5","423.54","2020-11-02 02:33:22","false"
"912","1213","912","912","8","98.27","2001-08-30 12:48:39","true"
"913","233","913","913","9","264.84","1996-01-28 13:48:57","true"
"914","597","914","914","7","126.51","1971-06-13 04:21:35","true"
"915","1314","915","915","9","373.21","1987-05-07 01:58:50","false"
"916","86","916","916","10","150.57","1975-09-23 00:49:42","false"
"917","965","917","917","5","85.12","1999-04-22 09:35:24","true"
"918","26","918","918","6","117.60","2008-04-20 16:06:57","true"
"919","1990","919","919","8","245.68","1991-10-10 13:36:55","true"
"920","447","920","920","2","130.47","1999-10-09 04:53:57","false"
"921","1810","921","921","3","383.77","2003-03-03 07:11:36","false"
"922","1168","922","922","4","464.85","1980-08-13 15:43:32","false"
"923","1145","923","923","10","324.05","1992-04-13 04:02:16","false"
"924","1474","924","924","7","329.69","1976-01-27 14:00:40","true"
"925","513","925","925","3","179.59","2003-03-12 23:26:59","true"
"926","1630","926","926","1","229.02","1976-04-05 02:46:20","false"
"927","118","927","927","10","240.06","1991-07-10 13:14:20","true"
"928","82","928","928","7","196.10","1999-05-21 12:06:06","false"
"929","232","929","929","4","286.25","1995-12-13 13:07:01","true"
"930","1277","930","930","5","323.74","2020-07-29 19:49:14","true"
"931","1240","931","931","2","305.93","2015-10-05 21:20:57","true"
"932","654","932","932","2","499.89","2003-06-01 05:44:23","true"
"933","1498","933","933","6","117.55","2020-04-13 02:08:19","false"
"934","412","934","934","2","177.40","1998-12-15 01:11:47","false"
"935","69","935","935","7","329.02","1978-07-27 03:19:12","true"
"936","797","936","936","5","37.25","2008-05-15 10:04:39","false"
"937","266","937","937","6","45.28","2001-05-26 20:09:27","true"
"938","584","938","938","6","214.16","2015-05-31 17:18:58","false"
"939","1642","939","939","7","448.97","2010-06-25 00:36:21","true"
"940","218","940","940","6","58.11","2003-01-12 00:42:41","true"
"941","759","941","941","8","408.60","1985-06-11 04:20:32","false"
"942","1727","942","942","10","384.65","2006-09-01 01:13:08","false"
"943","1088","943","943","5","217.79","2017-09-27 00:48:42","true"
"944","788","944","944","3","459.72","1991-01-16 23:41:04","false"
"945","920","945","945","6","446.68","2019-01-03 15:22:16","false"
"946","546","946","946","3","280.96","1973-10-30 14:43:34","true"
"947","955","947","947","4","326.29","1982-07-13 04:47:02","true"
"948","873","948","948","1","122.09","1983-07-17 21:07:01","false"
"949","1185","949","949","4","219.00","1976-05-10 01:17:45","false"
"950","1278","950","950","6","36.74","1999-07-14 20:25:01","false"
"951","895","951","951","5","303.11","1978-10-28 19:21:04","true"
"952","1742","952","952","1","341.42","2000-02-11 00:40:57","false"
"953","899","953","953","2","408.36","1990-06-03 04:42:00","true"
"954","1776","954","954","2","276.05","1970-10-13 22:18:53","true"
"955","224","955","955","4","75.05","1978-12-09 16:52:25","false"
"956","49","956","956","6","360.84","2010-09-29 13:01:25","false"
"957","1969","957","957","3","359.17","1994-03-15 02:57:03","true"
"958","894","958","958","5","48.11","1985-10-04 08:08:30","false"
"959","903","959","959","7","230.36","1992-07-10 12:22:54","true"
"960","572","960","960","2","373.97","1978-11-11 07:42:52","false"
"961","1173","961","961","2","203.90","1975-06-27 10:22:27","true"
"962","1558","962","962","9","385.67","1990-10-12 07:50:54","false"
"963","453","963","963","8","264.37","1971-10-24 18:16:56","true"
"964","1825","964","964","4","104.52","2016-12-21 17:05:27","true"
"965","1548","965","965","3","419.66","1974-09-13 15:09:40","false"
"966","1131","966","966","5","105.68","1983-05-08 12:50:08","false"
"967","449","967","967","9","95.84","1979-01-18 18:57:38","true"
"968","1966","968","968","3","399.74","1995-01-11 06:50:55","false"
"969","488","969","969","3","23.63","2021-10-01 16:43:41","false"
"970","1817","970","970","5","122.27","1978-02-27 17:37:05","true"
"971","447","971","971","2","366.08","1980-02-27 14:14:56","false"
"972","701","972","972","8","404.48","2012-05-10 21:48:17","false"
"973","1177","973","973","1","496.61","2011-02-22 04:00:53","false"
"974","1928","974","974","8","62.56","2015-06-11 09:00:44","false"
"975","1524","975","975","6","454.33","1991-12-14 21:21:34","false"
"976","866","976","976","8","377.15","1990-03-20 02:31:15","true"
"977","531","977","977","6","448.31","2007-07-12 21:27:40","true"
"978","985","978","978","3","120.71","1987-05-21 08:32:54","false"
"979","1521","979","979","7","186.50","2001-06-01 21:59:21","true"
"980","8","980","980","6","115.53","2007-09-16 03:29:45","true"
"981","854","981","981","5","11.95","2022-03-24 07:46:44","false"
"982","939","982","982","6","450.17","2012-07-31 06:57:47","true"
"983","347","983","983","5","474.92","1976-12-04 17:54:10","true"
"984","53","984","984","4","303.85","1972-12-29 11:46:45","false"
"985","1335","985","985","6","406.52","1970-02-05 23:22:47","false"
"986","1816","986","986","1","234.90","2015-12-30 05:46:41","true"
"987","1635","987","987","10","207.42","2008-04-30 19:43:04","true"
"988","669","988","988","3","243.59","1973-01-08 09:20:23","true"
"989","1374","989","989","8","487.55","1972-11-25 18:47:13","true"
"990","1874","990","990","1","375.42","1976-02-29 23:29:30","true"
"991","1590","991","991","8","429.26","1980-04-17 10:07:28","false"
"992","1234","992","992","9","290.96","2013-05-26 00:35:42","true"
"993","1067","993","993","1","479.63","1990-02-23 11:32:03","false"
"994","1361","994","994","4","436.65","1992-09-08 17:34:19","true"
"995","418","995","995","7","488.10","2008-05-10 19:25:14","true"
"996","450","996","996","6","341.17","1991-05-14 06:00:57","false"
"997","143","997","997","1","251.18","2013-09-10 19:51:22","false"
"998","1348","998","998","5","475.64","2014-04-18 19:50:44","false"
"999","829","999","999","5","433.48","1989-07-29 02:20:23","false"
"1000","105","1000","1000","7","207.21","2020-12-26 15:41:18","true"
"1001","667","1001","1001","5","191.55","2013-05-31 18:49:04","true"
"1002","960","1002","1002","9","234.87","2005-03-23 09:54:17","false"
"1003","1845","1003","1003","10","307.79","2013-06-28 11:37:56","true"
"1004","491","1004","1004","9","48.54","1991-06-19 03:05:10","false"
"1005","1853","1005","1005","1","485.53","2009-02-18 16:54:54","true"
"1006","1973","1006","1006","10","82.31","2009-03-26 04:04:44","false"
"1007","544","1007","1007","8","432.62","2007-10-28 10:25:29","false"
"1008","39","1008","1008","9","108.26","2014-11-02 10:16:05","false"
"1009","1349","1009","1009","6","376.57","1972-08-30 05:32:34","true"
"1010","725","1010","1010","10","232.14","2006-04-01 21:42:47","false"
"1011","42","1011","1011","6","263.29","2009-03-04 06:13:37","false"
"1012","1678","1012","1012","7","8.45","2019-05-28 09:08:06","true"
"1013","1920","1013","1013","9","384.06","2010-06-23 12:03:34","false"
"1014","1394","1014","1014","10","193.83","1992-01-28 19:18:19","true"
"1015","1402","1015","1015","6","181.30","1975-05-28 13:09:32","true"
"1016","1035","1016","1016","1","328.03","1991-06-30 21:20:20","true"
"1017","546","1017","1017","10","59.57","1992-12-29 09:09:55","false"
"1018","413","1018","1018","3","189.19","1976-08-08 13:47:50","false"
"1019","1777","1019","1019","6","372.97","1996-06-05 01:25:08","true"
"1020","517","1020","1020","3","31.25","2021-11-04 05:48:07","true"
"1021","294","1021","1021","2","81.24","1982-10-31 06:08:53","false"
"1022","658","1022","1022","1","417.27","2005-09-18 06:32:37","false"
"1023","1328","1023","1023","3","65.63","1994-02-02 05:26:58","false"
"1024","1186","1024","1024","10","263.76","2019-07-18 22:55:41","true"
"1025","1391","1025","1025","7","500.14","2006-11-09 10:56:36","true"
"1026","882","1026","1026","8","383.30","2005-06-29 03:58:30","true"
"1027","895","1027","1027","9","374.03","2008-06-19 01:08:36","true"
"1028","202","1028","1028","6","491.29","1982-03-13 00:00:55","true"
"1029","1362","1029","1029","1","90.40","1996-07-12 14:13:49","true"
"1030","1129","1030","1030","5","178.09","1987-11-25 18:23:45","false"
"1031","581","1031","1031","4","409.78","1996-01-23 04:37:32","true"
"1032","224","1032","1032","4","396.30","1982-08-29 18:10:47","true"
"1033","1529","1033","1033","1","97.16","1983-09-29 01:22:18","false"
"1034","1010","1034","1034","6","181.43","1974-01-23 17:41:36","false"
"1035","1223","1035","1035","1","39.47","1983-11-18 13:56:57","false"
"1036","1873","1036","1036","6","287.49","2007-10-03 16:47:42","false"
"1037","1469","1037","1037","9","70.31","1978-09-29 00:01:45","true"
"1038","1945","1038","1038","1","77.44","1978-08-15 17:01:16","false"
"1039","709","1039","1039","1","492.60","2021-04-30 20:07:45","true"
"1040","1097","1040","1040","4","419.55","2006-07-19 16:57:46","false"
"1041","504","1041","1041","10","458.06","1991-07-13 00:24:22","false"
"1042","930","1042","1042","8","389.40","2007-05-08 13:21:19","true"
"1043","1043","1043","1043","8","428.37","1972-12-07 02:52:39","false"
"1044","1484","1044","1044","7","98.74","1986-10-11 05:37:00","true"
"1045","82","1045","1045","7","480.53","2007-11-05 21:05:57","false"
"1046","503","1046","1046","5","428.54","1999-09-28 20:54:06","false"
"1047","1127","1047","1047","7","202.99","1995-04-18 13:48:16","true"
"1048","945","1048","1048","1","390.56","1997-04-30 09:52:41","true"
"1049","328","1049","1049","1","330.48","2004-08-13 16:29:14","false"
"1050","772","1050","1050","10","105.20","1992-06-11 07:56:15","true"
"1051","1620","1051","1051","6","399.24","2016-09-03 02:52:12","false"
"1052","1771","1052","1052","1","364.25","2002-08-12 07:48:59","false"
"1053","707","1053","1053","8","57.54","2017-02-05 18:45:38","true"
"1054","1627","1054","1054","2","321.41","2007-06-22 14:52:16","false"
"1055","626","1055","1055","8","472.07","2009-10-03 01:41:15","false"
"1056","270","1056","1056","8","117.72","2004-01-19 17:01:10","true"
"1057","1582","1057","1057","9","403.11","2003-06-11 15:14:42","false"
"1058","1245","1058","1058","9","85.29","1999-08-26 00:53:08","false"
"1059","1815","1059","1059","7","170.83","1998-11-10 13:41:11","true"
"1060","1842","1060","1060","1","109.86","2014-01-28 03:05:56","true"
"1061","576","1061","1061","2","201.29","1993-05-31 21:13:50","false"
"1062","1977","1062","1062","9","402.92","1995-07-03 23:58:08","true"
"1063","868","1063","1063","3","467.95","2019-12-20 12:56:36","false"
"1064","159","1064","1064","4","26.09","2013-02-17 16:02:37","true"
"1065","1376","1065","1065","9","498.00","2020-12-13 21:56:50","false"
"1066","1588","1066","1066","1","133.55","1995-09-03 02:00:07","false"
"1067","1532","1067","1067","9","281.72","1980-07-07 09:40:35","true"
"1068","362","1068","1068","3","176.05","2011-02-17 07:26:15","false"
"1069","1083","1069","1069","8","150.26","1995-07-26 08:14:03","true"
"1070","40","1070","1070","4","392.90","2016-08-03 11:20:34","false"
"1071","1944","1071","1071","8","431.67","1972-11-27 13:27:16","false"
"1072","593","1072","1072","8","281.35","2010-05-01 21:33:23","true"
"1073","128","1073","1073","1","341.39","1988-05-11 02:06:50","true"
"1074","618","1074","1074","2","198.98","2014-04-09 05:07:17","true"
"1075","140","1075","1075","7","491.81","1994-03-18 19:45:29","false"
"1076","1075","1076","1076","3","292.08","1977-06-30 19:50:50","true"
"1077","846","1077","1077","8","467.58","1989-03-17 17:56:38","true"
"1078","188","1078","1078","3","155.30","2000-01-20 02:34:12","false"
"1079","85","1079","1079","9","199.13","2015-01-03 14:02:45","false"
"1080","1029","1080","1080","10","54.92","1973-08-08 00:01:22","false"
"1081","685","1081","1081","7","344.07","1974-06-10 10:04:29","true"
"1082","1787","1082","1082","7","489.45","1990-07-11 15:18:52","true"
"1083","1528","1083","1083","6","294.76","1987-08-19 07:31:49","false"
"1084","452","1084","1084","10","71.68","1999-04-26 21:11:21","true"
"1085","1446","1085","1085","5","74.85","2009-11-27 11:59:25","false"
"1086","101","1086","1086","8","10.24","1978-03-06 11:28:38","false"
"1087","118","1087","1087","4","297.85","2000-11-27 10:41:14","false"
"1088","1861","1088","1088","3","194.66","1974-05-01 13:54:24","true"
"1089","1636","1089","1089","2","339.62","1983-03-11 08:34:26","true"
"1090","79","1090","1090","5","115.93","1991-08-10 23:20:04","false"
"1091","1047","1091","1091","7","99.80","1979-08-20 11:58:47","false"
"1092","673","1092","1092","4","433.60","1978-06-17 07:24:36","false"
"1093","1200","1093","1093","7","426.70","2015-08-28 10:52:10","false"
"1094","656","1094","1094","6","268.28","2022-02-18 05:13:18","true"
"1095","1201","1095","1095","5","43.86","1976-06-01 17:27:33","true"
"1096","1566","1096","1096","8","342.04","1993-12-13 06:15:56","true"
"1097","1386","1097","1097","3","451.55","1977-05-11 10:23:18","false"
"1098","629","1098","1098","5","313.03","2016-07-05 08:25:16","true"
"1099","812","1099","1099","4","84.33","1983-08-05 18:47:46","true"
"1100","114","1100","1100","4","156.91","1983-05-24 20:34:08","true"
"1101","1310","1101","1101","9","360.80","1986-06-17 11:51:57","false"
"1102","1986","1102","1102","2","78.33","2000-08-14 21:53:39","true"
"1103","997","1103","1103","2","427.90","1994-11-06 18:12:01","true"
"1104","81","1104","1104","1","307.02","2018-12-20 14:12:47","false"
"1105","1260","1105","1105","1","92.48","1999-12-10 14:53:47","true"
"1106","176","1106","1106","7","460.29","2005-04-04 20:02:46","false"
"1107","1185","1107","1107","5","385.81","1979-04-05 03:00:07","true"
"1108","1418","1108","1108","10","249.46","1972-04-28 14:20:07","false"
"1109","904","1109","1109","7","60.82","1988-06-05 19:23:22","true"
"1110","1723","1110","1110","4","29.58","2015-05-22 05:14:43","true"
"1111","640","1111","1111","9","276.39","1993-02-18 13:46:29","true"
"1112","977","1112","1112","2","94.37","1992-02-28 05:12:01","true"
"1113","180","1113","1113","4","368.31","1984-07-25 16:35:13","false"
"1114","1465","1114","1114","1","302.33","1981-10-31 01:26:13","true"
"1115","380","1115","1115","9","58.31","2007-08-27 17:44:38","false"
"1116","353","1116","1116","8","414.66","1983-04-27 14:54:43","true"
"1117","947","1117","1117","10","280.59","1976-02-10 06:33:18","true"
"1118","547","1118","1118","8","398.96","1990-11-21 12:03:53","false"
"1119","855","1119","1119","4","465.25","1973-10-04 10:41:28","true"
"1120","1804","1120","1120","3","112.80","2008-11-10 01:27:11","false"
"1121","1668","1121","1121","1","71.60","1979-08-11 19:08:02","false"
"1122","1810","1122","1122","8","198.58","1996-05-13 15:38:36","false"
"1123","1130","1123","1123","1","351.48","2012-02-16 10:41:03","true"
"1124","733","1124","1124","9","392.20","2014-01-11 17:56:34","true"
"1125","74","1125","1125","5","2.74","1982-01-30 21:38:35","true"
"1126","638","1126","1126","8","393.86","2018-11-07 01:24:50","true"
"1127","80","1127","1127","10","245.38","2004-02-06 22:09:44","true"
"1128","654","1128","1128","3","174.51","1979-04-25 19:03:18","true"
"1129","1305","1129","1129","5","418.05","1995-10-03 23:33:12","false"
"1130","1897","1130","1130","4","51.74","2000-10-05 13:52:27","true"
"1131","815","1131","1131","6","50.59","1994-04-01 23:58:08","false"
"1132","1929","1132","1132","2","131.60","1987-01-06 04:50:37","true"
"1133","1290","1133","1133","2","255.08","1975-04-15 09:49:09","false"
"1134","1692","1134","1134","2","332.23","2008-10-05 22:31:55","true"
"1135","175","1135","1135","3","90.54","1979-05-15 04:29:12","false"
"1136","529","1136","1136","8","179.33","2016-08-02 18:09:21","false"
"1137","1073","1137","1137","6","56.11","2017-05-11 12:45:39","false"
"1138","590","1138","1138","8","488.79","1996-01-25 13:12:30","false"
"1139","1399","1139","1139","3","194.50","2010-01-22 01:17:34","false"
"1140","1647","1140","1140","4","137.53","1978-01-23 12:45:59","false"
"1141","1526","1141","1141","5","288.44","2015-07-08 12:57:43","true"
"1142","1151","1142","1142","6","262.65","2005-10-23 15:39:53","true"
"1143","1697","1143","1143","5","435.22","2015-06-08 05:16:20","true"
"1144","429","1144","1144","9","176.15","1975-05-23 17:12:21","false"
"1145","1022","1145","1145","4","443.65","1972-09-14 09:18:53","true"
"1146","1724","1146","1146","6","71.63","1977-04-16 19:19:20","false"
"1147","1422","1147","1147","9","478.05","1970-10-16 11:38:29","false"
"1148","281","1148","1148","3","396.79","2009-06-01 05:59:34","true"
"1149","1774","1149","1149","1","278.99","2007-02-02 17:45:04","false"
"1150","1705","1150","1150","1","458.33","1989-01-12 01:37:06","false"
"1151","1456","1151","1151","3","186.20","1972-12-29 02:13:58","false"
"1152","1004","1152","1152","3","227.26","1977-09-03 21:41:58","false"
"1153","975","1153","1153","1","499.48","1995-02-02 04:57:41","false"
"1154","1345","1154","1154","6","94.29","1977-08-15 21:02:10","true"
"1155","177","1155","1155","5","494.67","1971-06-02 01:06:46","true"
"1156","24","1156","1156","8","225.10","2009-06-18 18:45:52","false"
"1157","1608","1157","1157","7","366.51","1976-08-17 05:34:40","false"
"1158","1342","1158","1158","8","469.05","1988-01-10 05:24:48","true"
"1159","1461","1159","1159","3","200.23","1994-12-23 13:38:42","true"
"1160","314","1160","1160","2","68.01","2004-10-01 06:19:01","true"
"1161","717","1161","1161","5","214.78","1982-01-30 12:42:47","true"
"1162","1572","1162","1162","7","384.39","2020-12-29 08:35:19","false"
"1163","1538","1163","1163","9","12.39","1987-10-03 16:42:57","false"
"1164","1710","1164","1164","10","48.54","2000-02-03 14:09:52","true"
"1165","992","1165","1165","10","49.89","1971-02-11 15:38:00","true"
"1166","1999","1166","1166","4","274.10","1977-09-27 23:38:51","false"
"1167","288","1167","1167","5","119.37","2008-09-10 09:59:16","false"
"1168","721","1168","1168","3","321.09","2005-06-27 00:27:10","true"
"1169","675","1169","1169","2","326.21","2008-06-11 16:38:07","true"
"1170","121","1170","1170","8","65.88","2014-01-15 16:10:34","true"
"1171","1713","1171","1171","8","343.23","1984-06-30 13:08:00","true"
"1172","740","1172","1172","10","433.96","1979-09-28 23:43:28","true"
"1173","1353","1173","1173","3","280.94","2020-01-30 16:28:44","false"
"1174","1952","1174","1174","1","252.84","1991-05-25 14:47:17","false"
"1175","908","1175","1175","5","391.91","2014-11-18 06:42:39","true"
"1176","1532","1176","1176","1","422.85","1988-06-19 15:44:53","true"
"1177","586","1177","1177","5","25.71","2012-08-25 06:13:57","true"
"1178","904","1178","1178","1","178.72","1990-01-23 07:38:00","true"
"1179","225","1179","1179","10","176.70","1976-03-07 13:12:48","false"
"1180","951","1180","1180","5","469.80","1972-05-08 05:40:39","true"
"1181","1308","1181","1181","10","96.54","2020-10-20 20:44:57","true"
"1182","1730","1182","1182","2","384.37","2000-08-01 15:51:08","false"
"1183","229","1183","1183","3","466.76","2006-05-07 08:34:01","true"
"1184","903","1184","1184","6","335.67","1998-11-08 06:20:42","false"
"1185","1267","1185","1185","1","388.74","2013-11-05 04:50:02","true"
"1186","1007","1186","1186","4","438.14","1991-08-25 09:07:15","true"
"1187","1351","1187","1187","1","445.23","2021-02-04 11:53:55","true"
"1188","1211","1188","1188","7","202.18","2014-01-28 02:09:49","true"
"1189","680","1189","1189","10","463.00","2010-09-15 15:33:38","false"
"1190","1072","1190","1190","9","406.89","1978-01-07 00:25:30","false"
"1191","297","1191","1191","8","116.16","1982-07-05 00:39:58","false"
"1192","1323","1192","1192","3","200.84","1973-07-12 05:14:42","false"
"1193","741","1193","1193","9","231.88","2000-10-30 18:05:07","false"
"1194","1170","1194","1194","2","171.35","1972-10-02 10:03:01","true"
"1195","243","1195","1195","9","466.18","1983-08-08 23:16:00","true"
"1196","781","1196","1196","5","244.17","1995-09-02 16:51:48","false"
"1197","900","1197","1197","4","355.80","1981-05-23 18:20:58","true"
"1198","1103","1198","1198","4","5.79","1971-07-15 17:29:32","true"
"1199","478","1199","1199","2","409.39","1989-07-08 16:54:43","false"
"1200","1726","1200","1200","1","144.26","2018-03-12 11:31:12","false"
"1201","1619","1201","1201","6","143.71","1997-12-05 23:56:26","false"
"1202","637","1202","1202","4","290.40","2017-08-08 18:39:03","false"
"1203","1923","1203","1203","7","269.73","1983-03-04 06:02:24","false"
"1204","1699","1204","1204","2","256.04","2020-07-03 03:52:07","true"
"1205","1206","1205","1205","7","266.41","1988-10-24 01:28:19","false"
"1206","1115","1206","1206","4","366.46","1990-07-07 07:32:07","false"
"1207","1769","1207","1207","3","15.45","2005-08-30 03:11:39","true"
"1208","435","1208","1208","2","219.93","2005-07-03 18:43:45","true"
"1209","1756","1209","1209","10","10.20","1977-07-10 08:54:05","true"
"1210","1078","1210","1210","5","128.65","2020-11-02 23:24:03","false"
"1211","1778","1211","1211","4","35.25","1989-07-24 13:50:27","true"
"1212","1352","1212","1212","10","196.49","1999-03-11 22:43:10","false"
"1213","297","1213","1213","9","367.61","2013-09-25 12:38:22","true"
"1214","459","1214","1214","3","178.80","1982-07-13 14:09:35","true"
"1215","1295","1215","1215","7","282.04","1990-10-14 23:21:57","true"
"1216","917","1216","1216","8","461.39","1997-06-11 05:12:29","true"
"1217","1727","1217","1217","9","486.53","1999-02-08 05:39:27","false"
"1218","1046","1218","1218","5","367.30","2011-07-04 21:20:35","false"
"1219","175","1219","1219","2","232.71","1986-08-21 21:50:20","true"
"1220","1777","1220","1220","3","31.48","2009-05-27 00:23:16","false"
"1221","473","1221","1221","1","342.04","2021-01-28 09:10:01","true"
"1222","1738","1222","1222","4","160.78","1993-12-23 17:45:28","false"
"1223","1679","1223","1223","8","310.92","1987-05-06 07:33:53","false"
"1224","21","1224","1224","1","293.38","1989-08-27 21:07:24","false"
"1225","1641","1225","1225","2","222.75","2000-12-04 04:34:53","true"
"1226","239","1226","1226","4","38.38","2011-02-20 18:30:11","false"
"1227","1091","1227","1227","5","177.63","1990-12-07 22:43:39","false"
"1228","1293","1228","1228","2","76.47","2007-07-16 12:32:40","false"
"1229","575","1229","1229","8","399.07","1985-04-03 18:10:46","true"
"1230","68","1230","1230","10","106.30","1983-06-01 17:58:01","true"
"1231","264","1231","1231","9","487.73","2011-08-27 12:02:03","false"
"1232","1207","1232","1232","10","164.41","1981-04-14 16:59:51","false"
"1233","15","1233","1233","9","301.22","2010-07-23 03:20:57","true"
"1234","531","1234","1234","7","121.82","2000-02-26 06:00:52","true"
"1235","1840","1235","1235","9","500.47","2013-03-30 06:16:18","false"
"1236","663","1236","1236","3","233.09","1988-12-24 22:01:34","true"
"1237","21","1237","1237","2","269.37","1990-06-07 19:51:07","false"
"1238","129","1238","1238","2","75.39","1998-03-25 15:40:10","true"
"1239","972","1239","1239","6","132.16","2010-04-23 05:15:47","false"
"1240","1562","1240","1240","2","167.13","1999-12-17 02:56:44","true"
"1241","1044","1241","1241","1","137.61","2000-09-04 08:28:25","false"
"1242","572","1242","1242","2","88.54","1986-08-09 05:30:13","true"
"1243","45","1243","1243","2","179.39","1980-10-15 13:07:42","false"
"1244","1580","1244","1244","7","323.01","1974-02-26 07:07:04","true"
"1245","932","1245","1245","8","16.14","1982-11-13 14:19:13","false"
"1246","175","1246","1246","2","330.67","2012-07-26 21:26:21","true"
"1247","664","1247","1247","4","452.31","1975-08-04 00:58:47","false"
"1248","1943","1248","1248","1","181.62","1987-11-09 14:26:13","true"
"1249","1748","1249","1249","7","87.70","1976-02-16 14:23:36","true"
"1250","1279","1250","1250","9","463.37","1972-11-02 09:09:52","true"
"1251","739","1251","1251","4","130.05","1991-03-22 20:34:45","false"
"1252","1906","1252","1252","9","385.03","1975-06-30 12:04:07","true"
"1253","390","1253","1253","7","187.50","1973-12-04 05:55:58","false"
"1254","1586","1254","1254","5","43.88","1973-05-13 17:49:43","false"
"1255","1415","1255","1255","6","314.80","1984-08-26 19:01:41","false"
"1256","1754","1256","1256","1","494.35","1972-08-18 18:48:42","true"
"1257","1771","1257","1257","2","5.66","2011-11-08 14:00:17","true"
"1258","898","1258","1258","10","413.05","2015-07-20 23:07:47","true"
"1259","1441","1259","1259","2","426.58","1986-01-14 13:10:35","true"
"1260","1334","1260","1260","1","234.37","2010-02-14 20:55:26","false"
"1261","1049","1261","1261","8","355.31","2014-09-22 08:42:08","false"
"1262","411","1262","1262","3","292.09","1982-04-01 23:37:15","true"
"1263","1278","1263","1263","8","173.47","1970-05-13 08:13:50","true"
"1264","1304","1264","1264","4","116.41","1974-04-04 13:39:05","false"
"1265","1695","1265","1265","9","326.27","2021-02-19 16:16:29","false"
"1266","1058","1266","1266","4","138.19","1977-08-31 07:38:29","false"
"1267","958","1267","1267","2","155.44","2014-12-13 17:51:01","true"
"1268","420","1268","1268","10","317.41","1980-01-28 14:05:56","true"
"1269","427","1269","1269","5","261.06","1996-08-26 15:49:38","false"
"1270","366","1270","1270","5","296.45","2002-04-02 05:37:43","true"
"1271","319","1271","1271","10","135.78","2019-04-06 11:45:36","false"
"1272","763","1272","1272","7","454.37","2015-10-15 17:03:40","false"
"1273","1446","1273","1273","10","365.28","2007-10-03 16:07:09","true"
"1274","1619","1274","1274","3","259.40","1980-06-17 14:09:14","false"
"1275","318","1275","1275","3","172.39","2013-12-20 01:28:51","false"
"1276","1048","1276","1276","2","362.59","1997-02-27 20:05:11","true"
"1277","1118","1277","1277","3","139.32","1995-10-29 12:24:57","false"
"1278","1548","1278","1278","8","151.22","2018-03-22 14:29:27","false"
"1279","1563","1279","1279","10","181.15","1973-06-11 05:30:50","true"
"1280","1766","1280","1280","9","136.49","2020-07-22 01:42:14","false"
"1281","594","1281","1281","7","229.22","2010-10-17 10:02:51","false"
"1282","883","1282","1282","7","68.00","1972-06-02 02:19:03","true"
"1283","633","1283","1283","4","330.14","1980-12-10 08:50:18","true"
"1284","787","1284","1284","3","407.21","2022-03-30 00:48:31","true"
"1285","719","1285","1285","9","329.87","2002-06-14 09:00:27","true"
"1286","327","1286","1286","5","14.02","1970-10-20 11:02:39","false"
"1287","601","1287","1287","4","450.89","1973-05-02 09:49:32","true"
"1288","1765","1288","1288","10","181.37","1973-06-24 21:16:38","true"
"1289","760","1289","1289","8","489.90","1978-03-20 20:03:56","false"
"1290","934","1290","1290","10","235.74","1994-02-23 07:02:06","true"
"1291","1435","1291","1291","6","287.38","2011-04-17 16:12:40","true"
"1292","26","1292","1292","7","211.22","1990-01-09 03:19:56","true"
"1293","1353","1293","1293","5","431.57","1997-02-10 10:29:03","false"
"1294","767","1294","1294","3","133.19","1992-05-06 02:31:47","true"
"1295","190","1295","1295","2","319.02","2011-03-08 14:16:05","false"
"1296","927","1296","1296","4","104.71","2007-01-14 01:50:33","true"
"1297","1700","1297","1297","3","116.22","2015-09-21 11:53:38","false"
"1298","919","1298","1298","2","466.76","1971-01-01 09:06:55","false"
"1299","1303","1299","1299","10","480.47","1987-04-05 08:21:25","false"
"1300","1998","1300","1300","8","121.18","1989-08-27 15:10:28","false"
"1301","414","1301","1301","9","38.27","1980-05-21 18:30:38","true"
"1302","1887","1302","1302","9","352.58","1987-08-04 11:46:08","false"
